"","TagName","cim:ACDCTerminal.connected","cim:ACDCTerminal.sequenceNumber","cim:ACLineSegment.b0ch","cim:ACLineSegment.bch","cim:ACLineSegment.g0ch","cim:ACLineSegment.gch","cim:ACLineSegment.r","cim:ACLineSegment.r0","cim:ACLineSegment.shortCircuitEndTemperature","cim:ACLineSegment.x","cim:ACLineSegment.x0","cim:BaseVoltage.nominalVoltage","cim:BusbarSection.ipMax","cim:ConductingEquipment.BaseVoltage_rdf:resource","cim:Conductor.length","cim:ConnectivityNode.ConnectivityNodeContainer_rdf:resource","cim:CurrentLimit.value","cim:Curve.curveStyle_rdf:resource","cim:Curve.xUnit_rdf:resource","cim:Curve.y1Unit_rdf:resource","cim:Curve.y2Unit_rdf:resource","cim:CurveData.Curve_rdf:resource","cim:CurveData.xvalue","cim:CurveData.y1value","cim:CurveData.y2value","cim:EarthFaultCompensator.r","cim:EnergyConsumer.LoadResponse_rdf:resource","cim:EnergyConsumer.p","cim:EnergyConsumer.q","cim:Equipment.EquipmentContainer_rdf:resource","cim:Equipment.aggregate","cim:GeneratingUnit.genControlSource_rdf:resource","cim:GeneratingUnit.initialP","cim:GeneratingUnit.maxOperatingP","cim:GeneratingUnit.minOperatingP","cim:GeneratingUnit.nominalP","cim:GeneratingUnit.normalPF","cim:IdentifiedObject.description","cim:IdentifiedObject.name","cim:Line.Region_rdf:resource","cim:LinearShuntCompensator.b0PerSection","cim:LinearShuntCompensator.bPerSection","cim:LinearShuntCompensator.g0PerSection","cim:LinearShuntCompensator.gPerSection","cim:LoadResponseCharacteristic.exponentModel","cim:LoadResponseCharacteristic.pConstantCurrent","cim:LoadResponseCharacteristic.pConstantImpedance","cim:LoadResponseCharacteristic.pConstantPower","cim:LoadResponseCharacteristic.pFrequencyExponent","cim:LoadResponseCharacteristic.pVoltageExponent","cim:LoadResponseCharacteristic.qConstantCurrent","cim:LoadResponseCharacteristic.qConstantImpedance","cim:LoadResponseCharacteristic.qConstantPower","cim:LoadResponseCharacteristic.qFrequencyExponent","cim:LoadResponseCharacteristic.qVoltageExponent","cim:OperationalLimit.OperationalLimitSet_rdf:resource","cim:OperationalLimit.OperationalLimitType_rdf:resource","cim:OperationalLimitSet.Terminal_rdf:resource","cim:OperationalLimitType.acceptableDuration","cim:OperationalLimitType.direction_rdf:resource","cim:PetersenCoil.mode_rdf:resource","cim:PetersenCoil.nominalU","cim:PetersenCoil.offsetCurrent","cim:PetersenCoil.positionCurrent","cim:PetersenCoil.xGroundMax","cim:PetersenCoil.xGroundMin","cim:PetersenCoil.xGroundNominal","cim:PhaseTapChanger.TransformerEnd_rdf:resource","cim:PhaseTapChangerAsymmetrical.windingConnectionAngle","cim:PhaseTapChangerNonLinear.voltageStepIncrement","cim:PhaseTapChangerNonLinear.xMax","cim:PhaseTapChangerNonLinear.xMin","cim:PowerTransformer.beforeShCircuitHighestOperatingCurrent","cim:PowerTransformer.beforeShCircuitHighestOperatingVoltage","cim:PowerTransformer.beforeShortCircuitAnglePf","cim:PowerTransformer.highSideMinOperatingU","cim:PowerTransformer.isPartOfGeneratorUnit","cim:PowerTransformer.operationalValuesConsidered","cim:PowerTransformerEnd.PowerTransformer_rdf:resource","cim:PowerTransformerEnd.b","cim:PowerTransformerEnd.b0","cim:PowerTransformerEnd.connectionKind_rdf:resource","cim:PowerTransformerEnd.g","cim:PowerTransformerEnd.g0","cim:PowerTransformerEnd.phaseAngleClock","cim:PowerTransformerEnd.r","cim:PowerTransformerEnd.r0","cim:PowerTransformerEnd.ratedS","cim:PowerTransformerEnd.ratedU","cim:PowerTransformerEnd.x","cim:PowerTransformerEnd.x0","cim:RatioTapChanger.TransformerEnd_rdf:resource","cim:RatioTapChanger.stepVoltageIncrement","cim:RatioTapChanger.tculControlMode_rdf:resource","cim:RegulatingCondEq.RegulatingControl_rdf:resource","cim:RegulatingCondEq.controlEnabled","cim:RegulatingControl.Terminal_rdf:resource","cim:RegulatingControl.discrete","cim:RegulatingControl.enabled","cim:RegulatingControl.mode_rdf:resource","cim:RegulatingControl.targetDeadband","cim:RegulatingControl.targetValue","cim:RegulatingControl.targetValueUnitMultiplier_rdf:resource","cim:RotatingMachine.GeneratingUnit_rdf:resource","cim:RotatingMachine.p","cim:RotatingMachine.q","cim:RotatingMachine.ratedPowerFactor","cim:RotatingMachine.ratedS","cim:RotatingMachine.ratedU","cim:ShuntCompensator.maximumSections","cim:ShuntCompensator.nomU","cim:ShuntCompensator.normalSections","cim:ShuntCompensator.sections","cim:SubGeographicalRegion.Region_rdf:resource","cim:Substation.Region_rdf:resource","cim:Switch.normalOpen","cim:Switch.open","cim:Switch.retained","cim:SynchronousMachine.InitialReactiveCapabilityCurve_rdf:resource","cim:SynchronousMachine.earthing","cim:SynchronousMachine.earthingStarPointR","cim:SynchronousMachine.earthingStarPointX","cim:SynchronousMachine.ikk","cim:SynchronousMachine.maxQ","cim:SynchronousMachine.minQ","cim:SynchronousMachine.mu","cim:SynchronousMachine.operatingMode_rdf:resource","cim:SynchronousMachine.qPercent","cim:SynchronousMachine.r","cim:SynchronousMachine.r0","cim:SynchronousMachine.r2","cim:SynchronousMachine.referencePriority","cim:SynchronousMachine.satDirectSubtransX","cim:SynchronousMachine.satDirectSyncX","cim:SynchronousMachine.satDirectTransX","cim:SynchronousMachine.shortCircuitRotorType_rdf:resource","cim:SynchronousMachine.type_rdf:resource","cim:SynchronousMachine.voltageRegulationRange","cim:SynchronousMachine.x0","cim:SynchronousMachine.x2","cim:TapChanger.TapChangerControl_rdf:resource","cim:TapChanger.controlEnabled","cim:TapChanger.highStep","cim:TapChanger.lowStep","cim:TapChanger.ltcFlag","cim:TapChanger.neutralStep","cim:TapChanger.neutralU","cim:TapChanger.normalStep","cim:TapChanger.step","cim:Terminal.ConductingEquipment_rdf:resource","cim:Terminal.ConnectivityNode_rdf:resource","cim:Terminal.phases_rdf:resource","cim:TransformerEnd.BaseVoltage_rdf:resource","cim:TransformerEnd.Terminal_rdf:resource","cim:TransformerEnd.endNumber","cim:TransformerEnd.grounded","cim:TransformerEnd.rground","cim:TransformerEnd.xground","cim:VoltageLevel.BaseVoltage_rdf:resource","cim:VoltageLevel.Substation_rdf:resource","cim:VoltageLevel.highVoltageLimit","cim:VoltageLevel.lowVoltageLimit","entsoe:IdentifiedObject.energyIdentCodeEic","entsoe:IdentifiedObject.shortName","entsoe:OperationalLimitType.limitType_rdf:resource","md:Model.DependentOn_rdf:resource","md:Model.Supersedes_rdf:resource","md:Model.created","md:Model.description","md:Model.modelingAuthoritySet","md:Model.profile","md:Model.scenarioTime","md:Model.version"
"_2e27135c-53b6-4bd0-a4c1-5312fdbf0704","cim:CurrentLimit","","","","","","","","","","","","","","","","","3411.600000","","","","","","","","","","","","","","","","","","","","","Ratings for element BE-TR2_2 - Limit","BE-TR2_2 - CL-2","","","","","","","","","","","","","","","","","_d6f4f557-12b9-4b53-9e99-2d2ed8cd11dd","_3e6aa424-8f24-49a5-bbe0-0868441e25ae","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CL-2","","","","","","","","",""
"_2e27135c-53b6-4bd0-a4c1-5312fdbf07041","cim:CurrentLimit","","","","","","","","","","","","","","","","","3070.440000","","","","","","","","","","","","","","","","","","","","","Ratings for element BE-TR2_2 - Limit","90","","","","","","","","","","","","","","","","","_d6f4f557-12b9-4b53-9e99-2d2ed8cd11dd","_2e2f5f04-d933-42b4-a491-eaa8939314d3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CL-2","","","","","","","","",""
"_2e2f5f04-d933-42b4-a491-eaa8939314d3","cim:OperationalLimitType","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PATLT","","","","","","","","","","","","","","","","","","","","","ttp://iec.ch/TC57/2013/CIM-schema-cim16#OperationalLimitDirectionKind.absoluteValue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","patlt","ttp://entsoe.eu/CIM/SchemaExtension/3/1#LimitTypeKind.patlt","","","","","","","",""
"_302fe23a-f64d-41bd-8a81-78130433916d","cim:Terminal","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"_30cbcb48-f02e-4791-83ab-486d7688874c","cim:OperationalLimitSet","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Limit-Ratings for branch BE-Line_6 at Port 2","Limits at Port 2","","","","","","","","","","","","","","","","","","","_a4d42d33-ae54-4fe9-ad59-f30da0dfb809","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"_31f7b62d-4707-4067-b1d5-44976db91f00","cim:CurrentLimit","","","","","","","","","","","","","","","","","1443.000000","","","","","","","","","","","","","","","","","","","","","Ratings for element BE-Line_2 - Limit","BE-Line_2 - CL-2","","","","","","","","","","","","","","","","","_7168dee1-15a7-4444-839f-feef071e956d","_3e6aa424-8f24-49a5-bbe0-0868441e25ae","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CL-2","","","","","","","","",""
"_31f7b62d-4707-4067-b1d5-44976db91f001","cim:CurrentLimit","","","","","","","","","","","","","","","","","1298.700000","","","","","","","","","","","","","","","","","","","","","Ratings for element BE-Line_2 - Limit","90","","","","","","","","","","","","","","","","","_7168dee1-15a7-4444-839f-feef071e956d","_2e2f5f04-d933-42b4-a491-eaa8939314d3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CL-2","","","","","","","","",""
"_3293fcc7-4962-47df-a7c1-ce150600c388","cim:ConnectivityNode","","","","","","","","","","","","","","","","_8bbd7e74-ae20-4dce-8780-c20f8e18c2e0","","","","","","","","","","","","","","","","","","","","","","","BE_TR_BUS5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"_345d8528-1a7e-4245-92d6-15db7a7e3c86","cim:Terminal","true","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BE_Breaker_2 - T1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","_6b564930-b5e2-49d3-9d06-e1de28d6fd65","_93cec50e-e92e-4773-b408-e2419dad090d","ttp://iec.ch/TC57/2013/CIM-schema-cim16#PhaseCode.ABC","","","","","","","","","","","","","","","","","","","","",""
"_3503e388-5b7c-4e29-ae10-1f45a2c0c96b","cim:CurrentLimit","","","","","","","","","","","","","","","","","1308.100000","","","","","","","","","","","","","","","","","","","","","Ratings for element BE-TR2_3 - Limit","BE-TR2_3 - CL-2","","","","","","","","","","","","","","","","","_e40d809b-2f3f-4866-817d-7acec0fde34f","_3e6aa424-8f24-49a5-bbe0-0868441e25ae","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CL-2","","","","","","","","",""
"_3503e388-5b7c-4e29-ae10-1f45a2c0c96b1","cim:CurrentLimit","","","","","","","","","","","","","","","","","1177.290000","","","","","","","","","","","","","","","","","","","","","Ratings for element BE-TR2_3 - Limit","90","","","","","","","","","","","","","","","","","_e40d809b-2f3f-4866-817d-7acec0fde34f","_2e2f5f04-d933-42b4-a491-eaa8939314d3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CL-2","","","","","","","","",""
"_35651e25-a77a-46a1-92f4-443d6acce90e","cim:PowerTransformerEnd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BE-TR2_3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","_e482b89a-fa84-4ea9-8e70-a83d44790957","0.0","0.0","ttp://iec.ch/TC57/2013/CIM-schema-cim16#WindingConnection.Y","0.0","0.0","0","0e+000","0e+000","250.000000","10.500000","0e+000","0e+000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","_862a4658-6b03-4550-9de2-b5c413912b75","_1182d878-2eaa-4eec-91be-ce7b2b1e7f9a","2","false","0e+000","0.0","","","","","","BE-T_3","","","","","","","","",""
"_35cf638d-9a9d-4ae5-ae90-2f01ef898cb6","cim:BaseVoltage","","","","","","","","","","","","380","","","","","","","","","","","","","","","","","","","","","","","","","","Base Voltage 380 kV","380 kV","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","380","","","","","","","","",""
"_364c9ca2-0d1d-4363-8f46-e586f8f66a8c","cim:BusbarSection","","","","","","","","","","","","","5000.000000","","","","","","","","","","","","","","","","","_8bbd7e74-ae20-4dce-8780-c20f8e18c2e0","","","","","","","","","BE-Busbar_6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"_3674d58e-946d-4901-8084-eb21afe1565a","cim:CurrentLimit","","","","","","","","","","","","","","","","","14746.400000","","","","","","","","","","","","","","","","","","","","","Ratings for element BE-TR2_3 - Limit","BE-TR2_3 - CL-0","","","","","","","","","","","","","","","","","_40b75fae-2597-40df-98d2-8a0d83c238fd","_8b859dc8-193a-4a18-912a-1833f45fe926","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CL-0","","","","","","","","",""
"_36f63f4c-df3b-4507-baf5-bb4934c09183","cim:ConnectivityNode","","","","","","","","","","","","","","","","_d0486169-2205-40b2-895e-b672ecb9e5fc","","","","","","","","","","","","","","","","","","","","","","BGENT_21; UCTE code","N1230992414","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BE-B_3","","","","","","","","",""
"_37e14a0f-5e34-4647-a062-8bfd9305fa9d","cim:Substation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PP_Brussels","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","_c1d5bfc88f8011e08e4d00247eb1f55e","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PP_Brussels","","","","","","","","",""
"_38dfcc80-600f-44e2-8f71-fb595b4f00ac","cim:Breaker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","_8bbd7e74-ae20-4dce-8780-c20f8e18c2e0","false","","","","","","","","BE_Breaker_1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"_3a3b27be-b18b-4385-b557-6735d733baf0","cim:SynchronousMachine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","_4ba71b59-ee2f-450b-9f7d-cc2f1cc5e386","false","","","","","","","Machine","BE-G1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","_6ba406ce-78cf-4485-9b01-a34e584f1a8d","true","","","","","","","","_18993b11-2966-4bce-bab9-d86103f83b53","-90.000000","-100.256000","0.850000","300.000000","10.500000","","","","","","","","","","_59ff1e53-0e1a-44c0-ada5-7a0b3a660170","true","0e+000","0e+000","0e+000","0e+000","0e+000","0e+000","ttp://iec.ch/TC57/2013/CIM-schema-cim16#SynchronousMachineOperatingMode.generator","50.000000","0e+000","0e+000","0e+000","0","0.200000","2.000000","0e+000","ttp://iec.ch/TC57/2013/CIM-schema-cim16#ShortCircuitRotorKind.turboSeries1","ttp://iec.ch/TC57/2013/CIM-schema-cim16#SynchronousMachineKind.generator","0e+000","0.130000","0.171000","","","","","","","","","","","","","","","","","","","","","","","","BE-G1","","","","","","","","",""
"_3ab4897f-cf5e-418b-8e1c-94f9cde91501","cim:CurrentLimit","","","","","","","","","","","","","","","","","1705.000000","","","","","","","","","","","","","","","","","","","","","Ratings for element BE-Line_2 - Limit","BE-Line_2 - CL-1","","","","","","","","","","","","","","","","","_7168dee1-15a7-4444-839f-feef071e956d","_6d00cfdb-d400-4acd-b32b-7a48617593e7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CL-1","","","","","","","","",""
"_3b394dab-ab47-4022-98be-8123c6dfe7d4","cim:Breaker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","_b10b171b-3bc5-4849-bb1f-61ed9ea1ec7c","false","","","","","","","","CIRCB-1230992276","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"_3b5aa2ae-a3fb-4ea6-9941-f7ccd2c6d925","cim:OperationalLimitSet","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Limit-Ratings for branch BE-TR2_1 at Port 2","Limits at Port 2","","","","","","","","","","","","","","","","","","","_2cd21c77-b8b1-4896-95fb-240f45b9ac89","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"_3c6d83a3-b5f9-41a2-a3d9-cf15d903ed0a","cim:Terminal","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"_3e6aa424-8f24-49a5-bbe0-0868441e25ae","cim:OperationalLimitType","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PATL","","","","","","","","","","","","","","","","","","","","","ttp://iec.ch/TC57/2013/CIM-schema-cim16#OperationalLimitDirectionKind.absoluteValue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","patl","ttp://entsoe.eu/CIM/SchemaExtension/3/1#LimitTypeKind.patl","","","","","","","",""
"_3f8b7c82-ca57-401a-9e2d-b719f8c83030","cim:Terminal","true","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CIRCB-1230992276 - T2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","_3b394dab-ab47-4022-98be-8123c6dfe7d4","_18dca121-6c3b-440f-8bf4-8e365b8af551","ttp://iec.ch/TC57/2013/CIM-schema-cim16#PhaseCode.ABC","","","","","","","","","","","","","","","","","","","","",""
"_3fa4866b-1714-4be9-afab-3909ae092016","cim:Terminal","true","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CIRCB-1230992408 - T1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","_0a84038e-1952-4d9d-9909-3b49c364a1ac","_36f63f4c-df3b-4507-baf5-bb4934c09183","ttp://iec.ch/TC57/2013/CIM-schema-cim16#PhaseCode.ABC","","","","","","","","","","","","","","","","","","","","",""
"_40b75fae-2597-40df-98d2-8a0d83c238fd","cim:OperationalLimitSet","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Limit-Ratings for branch BE-TR2_3 at Port 2","Limits at Port 2","","","","","","","","","","","","","","","","","","","_1182d878-2eaa-4eec-91be-ce7b2b1e7f9a","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"_43d42f99-7c35-4907-a6ea-372b41eb8f77","cim:CurrentLimit","","","","","","","","","","","","","","","","","1574.000000","","","","","","","","","","","","","","","","","","","","","Ratings for element BE-Line_2 - Limit","BE-Line_2 - CL-0","","","","","","","","","","","","","","","","","_7168dee1-15a7-4444-839f-feef071e956d","_8b859dc8-193a-4a18-912a-1833f45fe926","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CL-0","","","","","","","","",""
"_469df5f7-058f-4451-a998-57a48e8a56fe","cim:VoltageLevel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","380.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","_35cf638d-9a9d-4ae5-ae90-2f01ef898cb6","_37e14a0f-5e34-4647-a062-8bfd9305fa9d","418.000000","342.000000","","","","","","","","","","",""
"_4836f99b-c6e9-4ee8-a956-b1e3da882d46","cim:ConnectivityNode","","","","","","","","","","","","","","","","_469df5f7-058f-4451-a998-57a48e8a56fe","","","","","","","","","","","","","","","","","","","","","","BGENT_11; old UCTE code","BE-Busbar_1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BE-B_1","","","","","","","","",""
"_49ca3fd4-1b54-4c5b-83fd-4dbd0f9fec9d","cim:PowerTransformerEnd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BE-TR2_1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","_a708c3bc-465d-4fe7-b6ef-6fa6408a62b0","0.0","0.0","ttp://iec.ch/TC57/2013/CIM-schema-cim16#WindingConnection.Y","0.0","0.0","0","2.707692","2.720000","650.000000","400.000000","14.518904","14.516604","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","_35cf638d-9a9d-4ae5-ae90-2f01ef898cb6","_c3774d3f-f48c-4954-a0cf-b4572eb714fd","1","false","0e+000","0.0","","","","","","BE-T_1","","","","","","","","",""
"_4af98ccd-29f1-4039-86cd-c23fc2deb3bc","cim:CurrentLimit","","","","","","","","","","","","","","","","","3811.600000","","","","","","","","","","","","","","","","","","","","","Ratings for element BE-TR2_1 - Limit","BE-TR2_1 - CL-1","","","","","","","","","","","","","","","","","_3b5aa2ae-a3fb-4ea6-9941-f7ccd2c6d925","_6d00cfdb-d400-4acd-b32b-7a48617593e7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CL-1","","","","","","","","",""
"_4ba71b59-ee2f-450b-9f7d-cc2f1cc5e386","cim:VoltageLevel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","_862a4658-6b03-4550-9de2-b5c413912b75","_37e14a0f-5e34-4647-a062-8bfd9305fa9d","11.550000","9.450000","","","","","","","","","","",""
"_4bbaf84d-2437-44e1-a56c-e79723370e77","cim:Terminal","true","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BE_Breaker_3 - T1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","_2922c1dd-4113-466e-8cad-002572f3f557","_1695eb20-9044-4133-a3fd-2147f55f170d","ttp://iec.ch/TC57/2013/CIM-schema-cim16#PhaseCode.ABC","","","","","","","","","","","","","","","","","","","","",""
"_4c19ace6-c825-4c5b-87d9-031e6e6a3379","cim:Terminal","true","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BE-TR2_2 - T1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","_b94318f6-6d24-4f56-96b9-df2531ad6543","_a09067cc-e7b3-4743-8134-f5e42b32e88a","ttp://iec.ch/TC57/2013/CIM-schema-cim16#PhaseCode.ABC","","","","","","","","","","","","BE-T_2","","","","","","","","",""
